,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,clean_job_titles
8018,2023,MI,FT,Data Engineer,70000,USD,70000,US,100,US,M,Data Engineer
8019,2023,MI,FT,Business Data Analyst,105000,USD,105000,US,50,US,L,Data Analyst
8020,2023,MI,FT,Applied Data Scientist,1700000,INR,20673,IN,100,IN,L,Data Scientist
8021,2023,MI,FT,Data Analyst,38000,GBP,46755,GB,0,GB,M,Data Analyst
8022,2023,MI,FT,Data Analyst,35000,GBP,43064,GB,0,GB,M,Data Analyst
8023,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8024,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
8025,2023,SE,FT,Data Analyst,168400,USD,168400,US,0,US,M,Data Analyst
8026,2023,SE,FT,Data Analyst,105200,USD,105200,US,0,US,M,Data Analyst
8027,2023,SE,FT,Applied Scientist,309400,USD,309400,US,0,US,L,Data Scientist
8028,2023,SE,FT,Applied Scientist,159100,USD,159100,US,0,US,L,Data Scientist
8029,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,0,US,M,Data Engineer
8030,2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,Data Engineer
8031,2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,Data Engineer
8032,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
8033,2023,SE,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,Data Analyst
8034,2023,SE,FT,Analytics Engineer,120000,USD,120000,US,100,US,M,Data Analyst
8035,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8036,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
8037,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
8038,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
8039,2023,SE,FT,Data Analyst,45000,GBP,55368,CF,100,CF,M,Data Analyst
8040,2023,SE,FT,Data Analyst,35000,GBP,43064,CF,100,CF,M,Data Analyst
8041,2023,SE,FT,Data Engineer,241000,USD,241000,US,0,US,M,Data Engineer
8042,2023,SE,FT,Data Engineer,155000,USD,155000,US,0,US,M,Data Engineer
8043,2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,Data Engineer
8044,2023,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M,Data Engineer
8045,2023,MI,FT,Data Scientist,55000,GBP,67672,GB,0,GB,M,Data Scientist
8046,2023,MI,FT,Data Scientist,45000,GBP,55368,GB,0,GB,M,Data Scientist
8047,2020,EX,FT,Staff Data Analyst,15000,USD,15000,NG,0,CA,M,Data Analyst
8048,2023,MI,FT,ETL Engineer,70000,GBP,86128,GB,100,GB,M,Data Engineer
8049,2023,MI,FT,ETL Engineer,47500,GBP,58444,GB,100,GB,M,Data Engineer
8050,2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,Data Analyst
8051,2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
8052,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
8053,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
8054,2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,Data Engineer
8055,2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,Data Engineer
8056,2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M,Data Scientist
8057,2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,Data Scientist
8058,2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,Data Scientist
8059,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,Data Scientist
8060,2023,MI,FT,Research Engineer,230000,USD,230000,US,0,US,M,Data Engineer
8061,2023,MI,FT,Research Engineer,200000,USD,200000,US,0,US,M,Data Engineer
8062,2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,Data Engineer
8063,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Data Engineer
8064,2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,Data Engineer
8065,2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,Data Engineer
8066,2023,SE,FT,Data DevOps Engineer,50000,EUR,53984,FR,50,FR,S,Data Engineer
8067,2023,EX,FT,Data Engineer,220000,USD,220000,US,0,US,M,Data Engineer
8068,2023,EX,FT,Data Engineer,205000,USD,205000,US,0,US,M,Data Engineer
8069,2023,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M,Data Engineer
8070,2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
8071,2023,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,Data Engineer
8072,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
8073,2023,SE,FT,Computer Vision Engineer,215000,USD,215000,US,0,US,M,Data Scientist
8074,2023,SE,FT,Computer Vision Engineer,170000,USD,170000,US,0,US,M,Data Scientist
8075,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Data Engineer
8076,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Data Engineer
8077,2023,SE,FT,Data Scientist,224000,USD,224000,CA,0,CA,M,Data Scientist
8078,2023,SE,FT,Data Scientist,176000,USD,176000,CA,0,CA,M,Data Scientist
8079,2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,Data Analyst
8080,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
8081,2023,EN,FT,Data Engineer,1400000,INR,17025,IN,100,IN,L,Data Engineer
8082,2023,SE,FT,Applied Data Scientist,100000,AUD,67635,AU,100,FI,M,Data Scientist
8083,2023,MI,FT,AI Developer,100000,SGD,74883,FI,0,FI,M,Data Scientist
8084,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Data Analyst
8085,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst
8086,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,Data Engineer
8087,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Data Engineer
8088,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8089,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
8090,2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,Data Engineer
8091,2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineer
8092,2023,EX,FT,Head of Data,329500,USD,329500,US,0,US,M,Head of Data
8093,2023,EX,FT,Head of Data,269600,USD,269600,US,0,US,M,Head of Data
8094,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,Data Analyst
8095,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,Data Analyst
8096,2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,Data Scientist
8097,2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,Data Scientist
8098,2023,MI,FT,AI Developer,200000,USD,200000,US,100,US,M,Data Scientist
8099,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8100,2023,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M,Data Engineer
8101,2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8102,2023,EX,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
8103,2023,SE,FT,Data Scientist,203500,USD,203500,US,0,US,M,Data Scientist
8104,2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,Data Scientist
8105,2023,SE,FT,Data Scientist,239000,USD,239000,US,0,US,L,Data Scientist
8106,2023,SE,FT,Data Scientist,122900,USD,122900,US,0,US,L,Data Scientist
8107,2023,SE,FT,Data Scientist,237000,USD,237000,US,0,US,M,Data Scientist
8108,2023,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist
8109,2023,SE,FT,Data Science Manager,191765,USD,191765,US,0,US,M,Data Scientist
8110,2023,SE,FT,Data Science Manager,134236,USD,134236,US,0,US,M,Data Scientist
8111,2023,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M,Data Analyst
8112,2023,SE,FT,Analytics Engineer,112000,USD,112000,US,100,US,M,Data Analyst
8113,2022,SE,FT,Data Scientist,84000,EUR,88256,ES,100,GB,L,Data Scientist
8114,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Data Engineer
8115,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
8116,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Data Analyst
8117,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Data Analyst
8118,2023,SE,FT,Research Engineer,293000,USD,293000,US,0,US,M,Data Engineer
8119,2023,SE,FT,Research Engineer,185000,USD,185000,US,0,US,M,Data Engineer
8120,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
8121,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
8122,2023,SE,FT,Data Engineer,220000,USD,220000,US,100,US,M,Data Engineer
8123,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
8124,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
8125,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
8126,2023,SE,FT,Data Analyst,200000,USD,200000,US,0,US,M,Data Analyst
8127,2023,SE,FT,Data Analyst,148500,USD,148500,US,0,US,M,Data Analyst
8128,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M,Data Scientist
8129,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M,Data Scientist
8130,2023,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L,Data Engineer
8131,2023,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L,Data Engineer
8132,2023,SE,FT,Analytics Engineer,152900,USD,152900,US,100,US,M,Data Analyst
8133,2023,SE,FT,Analytics Engineer,117100,USD,117100,US,100,US,M,Data Analyst
8134,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,100,US,M,Data Analyst
8135,2023,SE,FT,Analytics Engineer,113000,USD,113000,US,100,US,M,Data Analyst
8136,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
8137,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
8138,2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,Data Engineer
8139,2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineer
8140,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
8141,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
8142,2023,SE,FT,Research Scientist,130000,USD,130000,US,100,US,M,Data Scientist
8143,2023,SE,FT,Research Scientist,110000,USD,110000,US,100,US,M,Data Scientist
8144,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Data Scientist
8145,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
8146,2023,SE,FT,Data Analyst,149500,USD,149500,US,100,US,M,Data Analyst
8147,2023,SE,FT,Data Analyst,127075,USD,127075,US,100,US,M,Data Analyst
8148,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,Data Scientist
8149,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Scientist
8150,2023,SE,FT,Data Engineer,219535,USD,219535,US,100,US,M,Data Engineer
8151,2023,SE,FT,Data Engineer,146115,USD,146115,US,100,US,M,Data Engineer
8152,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,Data Scientist
8153,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,Data Scientist
8154,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
8155,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
8156,2023,SE,FT,Data Scientist,199000,USD,199000,US,0,US,M,Data Scientist
8157,2023,SE,FT,Data Scientist,162000,USD,162000,US,0,US,M,Data Scientist
8158,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
8159,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
8160,2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M,Data Analyst
8161,2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M,Data Analyst
8162,2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M,Data Analyst
8163,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,Data Analyst
8164,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,Data Scientist
8165,2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M,Data Scientist
8166,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
8167,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M,Data Scientist
8168,2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,Data Engineer
8169,2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M,Data Engineer
8170,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,Data Scientist
8171,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Scientist
8172,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,Data Analyst
8173,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Data Analyst
8174,2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M,Data Manager
8175,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,Data Manager
8176,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Data Analyst
8177,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,Data Analyst
8178,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,Data Scientist
8179,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,Data Scientist
8180,2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M,Data Manager
8181,2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M,Data Manager
8182,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,Data Scientist
8183,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,Data Scientist
8184,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M,Data Analyst
8185,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,Data Analyst
8186,2023,EN,FT,Data Analyst,55000,CAD,40747,CA,0,CA,L,Data Analyst
8187,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S,Data Scientist
8188,2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S,Data Scientist
8189,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M,Data Engineer
8190,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M,Data Engineer
8191,2023,EN,FT,Data Scientist,70000,CAD,51861,CA,100,CA,L,Data Scientist
8192,2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M,Data Engineer
8193,2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M,Data Engineer
8194,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8195,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Data Engineer
8196,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Data Analyst
8197,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Data Analyst
8198,2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M,Data Scientist
8199,2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M,Data Scientist
8200,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M,Data Scientist
8201,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M,Data Scientist
8202,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,Data Analyst
8203,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,Data Analyst
8204,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Data Engineer
8205,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
8206,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,Data Engineer
8207,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,Data Engineer
8208,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,Data Engineer
8209,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,Data Engineer
8210,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,Data Scientist
8211,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,Data Scientist
8212,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L,Data Scientist
8213,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L,Data Scientist
8214,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,Data Engineer
8215,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,Data Engineer
8216,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,Data Analyst
8217,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,Data Analyst
8218,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,Data Scientist
8219,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Data Scientist
8220,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,Data Scientist
8221,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,Data Scientist
8222,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,Data Engineer
8223,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,Data Engineer
8224,2023,MI,FT,Big Data Engineer,45000,EUR,48585,ES,100,ES,M,Data Engineer
8225,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer
8226,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Data Engineer
8227,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
8228,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,Data Scientist
8229,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,Data Analyst
8230,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Data Analyst
8231,2023,MI,FT,Research Scientist,161200,GBP,198340,GB,0,GB,M,Data Scientist
8232,2023,MI,FT,Research Scientist,84570,GBP,104055,GB,0,GB,M,Data Scientist
8233,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,Data Engineer
8234,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,Data Engineer
8235,2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,Data Specialist
8236,2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,Data Specialist
8237,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,Data Engineer
8238,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,Data Engineer
8239,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,Data Analyst
8240,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,Data Analyst
8241,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,Data Engineer
8242,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,Data Engineer
8243,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,Data Engineer
8244,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Data Engineer
8245,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,Data Analyst
8246,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,Data Analyst
8247,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,Data Engineer
8248,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineer
8249,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,Data Scientist
8250,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,Data Scientist
8251,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
8252,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
8253,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,Data Scientist
8254,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,Data Scientist
8255,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,Data Analyst
8256,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,Data Engineer
8257,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M,Data Scientist
8258,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M,Data Scientist
8259,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Data Engineer
8260,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Data Engineer
8261,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Data Engineer
8262,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineer
8263,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Data Analyst
8264,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst
8265,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,Data Analyst
8266,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,Data Analyst
8267,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Data Analyst
8268,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Data Analyst
8269,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,Data Engineer
8270,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Data Engineer
8271,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,Data Engineer
8272,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,Data Engineer
8273,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,Data Scientist
8274,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,Data Scientist
8275,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,Data Engineer
8276,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,Data Engineer
8277,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,Data Scientist
8278,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,Data Scientist
8279,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,Data Scientist
8280,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
8281,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,Data Scientist
8282,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Scientist
8283,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,Data Engineer
8284,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Data Engineer
8285,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Data Analyst
8286,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Data Analyst
8287,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
8288,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer
8289,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,Data Analyst
8290,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,Data Analyst
8291,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,Data Engineer
8292,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Data Engineer
8293,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,Data Analyst
8294,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,Data Analyst
8295,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,Data Engineer
8296,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,Data Engineer
8297,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,Data Manager
8298,2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,Data Manager
8299,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,Data Scientist
8300,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,Data Scientist
8301,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,Data Scientist
8302,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,Data Scientist
8303,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,Data Scientist
8304,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
8305,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,Data Scientist
8306,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,Data Scientist
8307,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,Data Analyst
8308,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,Data Analyst
8309,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,Data Scientist
8310,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Scientist
8311,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,Data Engineer
8312,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,Data Engineer
8313,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,Data Analyst
8314,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,Data Analyst
8315,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,Data Engineer
8316,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,Data Engineer
8317,2023,MI,FT,Data Analyst,60000,GBP,73824,GB,0,GB,M,Data Analyst
8318,2023,MI,FT,Data Analyst,45000,GBP,55368,GB,0,GB,M,Data Analyst
8319,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,Data Engineer
8320,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Data Engineer
8321,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,Data Engineer
8322,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,Data Engineer
8323,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
8324,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
8325,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,Data Scientist
8326,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,Data Scientist
8327,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,Data Scientist
8328,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,Data Scientist
8329,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,Data Engineer
8330,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Data Engineer
8331,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,Data Scientist
8332,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Scientist
8333,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineer
8334,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineer
